Номенклатура,RMSE,MAE,MAPE,wMAPE,R2
"Драже ""Клюква вяленая в темном шоколаде"" коробка 100г.",0.007448640724597601,0.08333281043372939,8.333281043372939,8.333281043372939,0.0
"Драже ""Клюква вяленая в шоколаде ассорти"" коробка 100г. ",0.016256994922890077,0.09561402374972743,9.561402374972742,9.561402374972742,0.0
"Драже ""Миндаль в шоколаде"" со вкусом кокоса, коробка 100г. ",0.012035322277513508,0.09882086501749976,9.882086501749976,9.882086501749976,0.0
"Драже ""Сахарные баллончики в шоколаде"", коробка 100г. ",1.7405340710074726,0.6299197011146098,26.050516766849206,41.99464674097399,0.0054091022814442
Драже Микс шоколад BIND 100гр,0.020155215966851603,0.13373529372255097,13.373529372255097,13.373529372255097,0.0
Драже грильяж в шок.глаз. 200г,1.0966128822708825,0.7308805767856487,42.52924428213798,45.51975522086057,-0.06718639759218537
Драже изюм в шок.глаз. 200г,0.5258953506572939,0.5092031096509528,31.317541538057025,36.24835695820342,0.001421530075924382
Драже шок.Перепелиные яйца BIND 100гр,0.6898529598796496,0.6033519267132007,39.3318557229315,41.89943935508339,0.050312555231759926
Драники овощные 200г (нет цены),0.25955378393548245,0.349100790116987,21.751758984811804,26.182559258774024,0.06560637783226331
"Жев. рез. Орбит Белоснежный BUBBLEMINT13,6г",1.2263239961772516,0.8411897048510395,47.854591813604266,44.3163356702011,0.018065278272021534
"Жев.резинка DIROL Мята и фрукты без сахара 13,6г",0.9233027840492849,0.6718363652544377,39.84165601153138,43.223038883502284,-0.026781600866265354
"Жев.резинка ORBIT манго 13,6г",0.9908152489161913,0.6834427019830148,35.76448421854173,42.71516887393843,-0.07032511456995971
"Жев.резинка ORBIT сочный арбуз 13,6г",0.7095785491694265,0.6857904538658076,44.59036777119177,40.44405240747071,0.03255914301384888
Жев.резинка WRIGLEY'S Spearmint пластинки 13г,1.871100405255992,0.9765008920316242,51.539071756700395,44.42574220764258,0.04731197786434571
"Жев.резинка Ментос Тутти-Фрутти 15,5 г",1.364277152874552,0.8926855439691685,50.9255296175658,44.29868112929709,0.03164554702272293
Жевательная резинка Дирол  X-FRESH ледяной мандарин 16г,0.24330286139239643,0.4829496585578815,36.892367555792724,34.20893414784994,-0.00449324203432222
Жевательная резинка Дирол Арбузно-дынный коктейль,1.4643992510255965,0.5201798386344733,23.613782622570703,36.84607190327519,-0.03222288669853013
"Жевательная резинка Ментос Нежная Мята 15,5г",1.3363148559546922,0.909091539934359,50.4579633048964,43.86525612270683,0.04586157330529528
Жевательный мармелад HARIBO Хэппи Кола 190 г,0.07624977925570589,0.166528810445945,13.133460382608696,15.463389541409178,-0.07385105785119084
Жевательный мармелад JAKE Авокадо 150 г,0.963989924187306,0.3483611230730743,15.343235642225206,27.868889845845946,-0.028255919133126417
Жевательный мармелад JAKE Ананас 190 г,0.13357948414134038,0.25133511374460527,18.835108259318357,21.99182245265296,-0.09089912048761284
Жевательный мармелад JAKE Обезьяны 150 г,0.3584439747606831,0.3671313848754611,22.595554559112614,28.9840567006943,-0.08986343677234765
"Желе фруктово-ягодное голубика, банан, клубника, яблоко 200г",0.42088618431041336,0.4237977853392777,28.636692965286464,31.51316865343347,0.027567909326764894
"ЗАПЕКАНКА Творожная 0,33кг БЗМЖ",0.30291902925589337,0.3175846842874963,19.846182060766836,25.98420144170424,-0.06680179868379832
ЗЕФИР молочн. с ВАРЁНОЙ СГУЩЁНКОЙ в молочн.бельг.шок 60г БЗМЖ,3.7298931054591704,1.1633523906829137,52.317834621554915,47.82670939474201,0.028681061180596656
ЗЕФИР молочн. с КОФЕ в молочн.бельг.шок 60г БЗМЖ,2.5017447790972183,1.023395112518375,50.948718946275584,49.126766311234896,0.02855706249456469
Заварная трубочка с обсып. в уп.0.21,1.146844666656092,0.819940431280071,46.27415519918601,45.76411709470163,0.06565413296476774
"Заварная трубочка-ассорти 0,195 в уп.",1.7117519447027219,0.9207375926166157,50.05727817486908,43.305020839550714,0.442097828215543
Закуска  хумус с кедровыми орешками ст/б 200гр*,0.3394799564867135,0.429670812801787,29.425442161991505,33.299487992138495,-0.013168441564383793
Закуска Аджапсандали 250г,0.39066226517094493,0.42764697928282314,27.747817126621733,31.60868977307823,0.03503081509057193
"Закуска овощная ""ВЕНГЕРСКАЯ"" Донская Кухня 460гр",0.23979679248125857,0.26799922488088096,17.00728952095685,22.61243459932433,-0.06592598609047262
Закуска овощная ДОНСКАЯ Донская Кухня 460гр,0.2442719196754757,0.2890702665695732,17.950689593555296,23.48695915877782,0.03995454825220013
Закуска по-корейски(острая) 200г,0.33774132208764157,0.37491513623650413,23.86020899466455,28.760613190745527,-0.0039400815799468525
Закуска хумус вяленые помидоры и прованские травы ст/б 200гр,0.4087846162507737,0.506510128894287,34.1645211146052,36.83710028322088,-0.019307095066864344
Заливное из говяжьего языка 300г,0.22668413144842772,0.3138214245504289,20.321378568735884,25.228781189348204,0.027918303661206623
Заливное из индейки 300г,0.14950249905068205,0.23943309144759786,16.258673785690178,20.37728437851897,-0.03551514493978902
Заливное с говядиной и овощами 300г ПП,0.2967657394514377,0.36389030771134856,24.342671537406527,28.922190690824067,0.01937548860942151
Запеканка картофельная с мясом 250г,0.4315358552418655,0.45395541259942684,28.24836020955752,31.79166570321719,0.0959963333383832
Запеканка с апельсиновыми цукатами  250г БЗМЖ,0.19420036879986402,0.2921375875047798,20.339570643216764,24.000894735522806,0.1678417079703316
"Запеканка творож.с тыквой, цедрой апельсина и корицей 220г БЗМЖ",0.4116649496027914,0.5622410109575994,39.48156549946834,35.73120443468856,0.0861551958889547
Запеканка творожная с ванилью 220г БЗМЖ,0.3123799614872107,0.472739942217167,34.37712164636457,33.43770322999474,0.12623653788000788
Запеканка творожная с грушей 250г БЗМЖ,0.002714817588517188,0.03654182039500578,3.654182039500578,3.654182039500578,0.0
Запеканка творожная с изюмом 250г БЗМЖ,0.7410930954512435,0.6560089359138308,41.224910612788115,41.59517030414846,0.038349556566575904
Запеканка творожная с курагой 250г БЗМЖ,0.5218767754263038,0.5561670861478565,36.46338292097951,37.30995658415853,0.11732750956985494
Запеканка творожная с черникой 250г БЗМЖ,0.004394644413215741,0.053275819329993035,5.327581932999303,5.327581932999303,0.0
Зельц  Немецкий в пузыре  450г,0.3145778853457161,0.39685176522049714,26.338729037420052,30.68874879353421,0.00702177948199223
Зефир - мини с ароматом ванили 115 г,0.1911025210836207,0.27681115307665205,19.932696792051114,23.90641776571086,-0.02967179270428444
Зефир - мини с ароматом клубники 115 г,0.10714199020424159,0.22346498191457093,17.284811999746623,20.034791481996013,-0.04968094750822183
Зефир DONI ZEFIRONI Десертные вкусы 315г,0.839464146378747,0.5149059774880328,27.932790799265973,37.940440446486626,-0.047993456625697206
Зефир DONI ZEFIRONI ассорти 315 г,0.17188388688001874,0.337733085644153,27.182621123834654,25.329981423311477,0.22652250903991578
Зефир МОЛОЧНЫЙ в молоч.бельг.шокол.60г БЗМЖ,2.1953253644995816,1.0227598942382057,51.06823893647792,47.212690213767914,0.09643456107053339
Зефир абрикос - манго ЭкоБотаника 280 гр (нет цены),0.2626324820247904,0.35249632503861783,24.352836838196943,28.59875844652937,0.03265446361785329
Зефир бело-розовый ароматизированный 315г,0.1600855059489171,0.3153530326459891,22.985544138295996,25.753830999422444,0.08046578999198584
"Зефир в шоколаде с Грейпфрутом, Белой смородиной и Алоэ 155г",0.1858484175695393,0.41015766057365416,29.992251898391764,24.609459634419252,0.16368212093707324
Зефир с ароматом ванили 210 г,0.05699382306725134,0.130112179037779,10.33511777139504,12.288372464679126,-0.029450929152227134
Зефир с ароматом ванили 315г,0.11031665870503224,0.16030256888428496,12.047309449610882,14.937284827853825,0.053865799575718354
Зефир со вкусом ванили глазированный  185г,0.168734785722998,0.34364997940493336,26.44412644725599,28.637498283744446,-0.05459241076873744
Зефир черника черная смородина ЭкоБотаника 280 гр (нет цены),0.3612779546140412,0.3899459701082888,26.905783411715174,31.758486225314243,-0.023019834276874374
"Иван-чай крупнолистовой классический, 40 г",0.0811114717985879,0.17188323122260463,13.43484646286918,15.86614442054812,-0.06182290354515052
"Иван-чай крупнолистовой с листьями и ягодами брусники, 40 г",0.021429923302452535,0.06864708500083429,5.941649333032664,6.7216937396650245,-0.02910218641560114
"Иван-чай крупнолистовой с листьями и ягодами облепихи брусники, 40 г",0.04741205576618512,0.13947303818170947,11.266858100562569,12.951067831158735,0.33228021462622637
Иван-чай крупнолистовой с листьями и ягодами смородины 40 г,0.05734040725813929,0.1110181626009776,17.566873026350745,11.020539779225967,-0.15988915760301547
"Иван-чай крупнолистовой с листьями мяты перечной, 40 г",0.03753829030124322,0.08116505500996961,6.488332356450528,7.854682742900285,-0.16498142314203124
Иван-чай с имбирем и малиной 40г.,0.7800362957160625,0.30072227659385364,15.263614083745447,24.809587818992927,-0.008859294578137611
Иван-чай с имбирем и облепихой 40г.,0.1942067463373653,0.20744913060866976,13.603933394086212,18.25552349356294,0.06934588883876414
Иван-чай с имбирем и смородиной 40г.,0.39555752186249243,0.23685492923451978,13.854021700629856,20.843233772637742,-0.012962119478552525
"Иван-чай с имбирем, цедрой лимона и апельсина 50г.",0.12531939676553452,0.2568443057095594,18.898797154378645,21.671238294244073,0.16947417961750333
Изд. конд. глаз. Брауни горячий шоколад SHOCK 50г,1.7900197091222265,0.8690387149524668,46.578461545296676,45.822041333857335,-0.01079223950657493
Изд. конд. глаз. Брауни кокосовый пирог SHOCK 50г,4.662934935019883,0.9303368549542723,44.68093032783343,49.39417322695363,-0.007722076301200476
"Изд. хлебобул. сдобн. ""Фигурный БИСКВИТ"" с изюмом, 120 г",0.46372368123088814,0.5048503625869726,32.88690035278615,35.7785256963811,0.07209862278780943
"Изд. хлебобул. слоен.""Фигурный Мини КРУАССАН"" с варен. сгущ., 400г",0.29592068651686654,0.40008422141585226,28.485293843970616,31.759262937134665,0.042818466798417054
Изд.шок. Ложечка Микс BIND 54гр,3.682278209705752,1.0701611155171418,46.28252707016281,53.95027111284764,-0.01645083221922139
"Изделие Сочинское 0,22",1.5499951037945126,0.9150775236777822,52.40562174569643,50.44243593418164,0.01551139642585786
Изделие Сочинское 110 г,5.44315977282846,1.2458149381272947,55.87220715389962,52.98072772313303,0.03258227577739592
"Изделие хлебобулочное «Малиновое настроение» 0,250 кг",0.5500129718360686,0.5870718049103562,38.25619331381957,38.700391350011635,0.03349384656866472
"Изделие хлебобулочное «Творожное настроение» 0,250 кг",0.8243155641920801,0.7022795904247482,43.78397866458166,40.120045848094065,0.07707893859003445
Икра зерн. горбуши Камча ст. банка 100г,0.05431350588471875,0.1384659556678987,11.013423607581938,12.923489195670545,0.18111944973808636
"Икра зерн.ГОРБУШИ ""Красное Золото"" 100гр ст/банка",0.3293029994464657,0.365478057845137,22.80673405494823,28.602630613967246,-0.05637793881836517
Икра из Кабачков Донская кухня 480гр,0.4797547394339705,0.3998482799975907,22.316276953821582,30.62667676577291,-0.104373254540721
"Икра кабачковая ""Кубаночка"" 500г ст/б",0.08013582096189922,0.15945458677163488,11.678745113235378,14.495871524694081,0.10960198931223075
Икра красная Горбуша пластик 250 г,0.0068255259317512975,0.07268569416382752,7.268569416382752,7.268569416382752,0.0
Икра красная Горбуша ст. банка 230 г евро,0.010084780454890712,0.08280298045470691,8.28029804547069,8.28029804547069,0.0
Икра красная Нерка 100г твист ст.банка,0.5164177507894355,0.3837860976265107,19.89494748154123,29.34834864202729,0.008243183143015864
Икра красная Нерка пластик 250 г,0.1138380623660057,0.22581937920889184,16.66787196539015,19.759195680778035,0.07032249067762031
Икра минтая стерилезованная ж/б Донская кухня 130г,0.11153599622718138,0.21085584862527373,15.345488582637673,18.604927819877094,0.03478464803400749
Икра трески стерилезованная ж/б Донская кухня 130г,0.4058220896534544,0.32841409789899073,19.160674595848135,26.273127831919258,-0.010046089804153002
Имам баялды Донская кухня без косточки 450г,1.5217514794642237,0.642020159768875,29.690307823829443,40.42349154100325,-0.07264921357356235
Ирис Меллер 38г,0.8041934101032622,0.5148852973898884,28.782631372022493,36.47104189845043,-0.0422058095060216
Ирис Чув Чав Гималайская соль 27г,36.69490369826331,3.007651905455823,59.53306486806018,53.39027051105011,0.10299859423078706
Ирис Чув Чав Грецкий орех с розмарином 27г,24.018425963393227,3.1416358241309186,58.5940188097972,39.18821832673027,0.4463072204679047
Ирис Чув Чав Манго-маракуйя 27г,21.932111127228083,2.6318848705703366,50.930924503640675,62.33411535561323,-0.019805396845852252
Итальянские хлебцы Розмарин Baker House 250 г,0.09434867600989805,0.24633597138068208,20.424083772702605,22.040586913008394,0.09110775443798202
Итальянские хлебцы Томат Baker House 250 г,0.19338461019169134,0.22634037292102188,16.468854748972266,20.576397538274716,-0.017813737851006595
Йогурт Греческий 6% (б/|наполнителя) 230 г п/стак БЗМЖ,0.3486365876265136,0.3431539557481617,23.663746474628724,27.84924827433775,0.12614567656201758
Йогурт абрикос-манго 270г БЗМЖ ,0.2067934987167457,0.2374478098221978,14.771753383292872,20.18306383488681,-0.012937646256601987
Йогурт вишня 270г БЗМЖ,0.05877051923177487,0.1276477852483909,9.965388665027138,12.013909199848555,-0.003016861555624528
Йогурт густой  120г 2% п/ст-ванночка лесные ягоды БЗМЖ,0.3049903135784156,0.2862879795899793,16.078146683859725,23.17569358585547,-0.024909309583280415
Йогурт густой  120г 2% п/ст-ванночка манго-персик БЗМЖ,0.21190731036229496,0.3262499973377652,21.650966322452557,26.099999787021215,-0.1301723219322397
Йогурт густой 120г 2% п/ст-ванночка клубника БЗМЖ,0.3380530667918639,0.33294598915118057,19.881508221625406,26.63567913209445,-0.08176981373396464
"Йогурт питьевой вишня-черешня  3,5% 300мл БЗМЖ (нет цены)",0.7863936111714631,0.6431635642621356,38.8766962621267,39.149086520303904,0.10117408286776663
"Йогурт питьевой орехи-злаки  3,5% 300мл БЗМЖ (нет цены)",0.8179503862728275,0.6825565669131158,39.56807792687209,39.64238597467944,0.10579373693911898
"Йогурт питьевой с вишней 2,5% 290г БЗМЖ",0.1255211253157299,0.24141455792503874,18.22725708864086,21.100012543054568,0.11220104189718227
"Йогурт питьевой с дыней  3,5% 300мл БЗМЖ (нет цены)",0.7626100551885586,0.5874323635019834,34.61382103077648,38.83580625374223,0.052025896109095804
"Йогурт питьевой с клубникой 2,5% 290г БЗМЖ",0.1362530733435527,0.21559753798331122,16.277103083822148,19.497516478490752,-0.02412316975946216
"Йогурт питьевой с персиком 2,5% 290г БЗМЖ",0.11863795768412412,0.2075480802399117,15.450028141287179,18.53107859284926,0.05543027321557259
Йогурт с киви 270гр.БЗМЖ,0.24159793843281788,0.27088186699281047,17.158379107444656,22.665625605520876,0.05110716237017099
Йогурт с черникой 270гр. БЗМЖ,0.10560293318537003,0.2131988691169105,16.04622571157066,18.95101058816982,0.03448746801947389
"Йогурт сливочный с инжиром 5,5% 150г БЗМЖ",0.15629693971361744,0.19481012679037837,12.790784163012772,17.23320352376424,0.0038423962830889113
"Йогурт сливочный с клубникой 5,0% 150г БЗМЖ",0.08481855440674607,0.17465087300798768,13.174055967733345,15.877352091635244,0.057571617702821376
"Йогурт сливочный с персиком 5,0% 150г БЗМЖ",0.053723379451366245,0.12303383874882558,9.743830077827262,11.655837355151897,-0.023904408367215968
Йогурт сливочный яблоко-корица 5% 150г БЗМЖ,0.1401698955385391,0.2518599047640985,17.550825880375303,21.268169735634984,0.06725654766059685
Йогурт термостатный Вишня-Брусника 160 г БЗМЖ,1.0989948969978844,0.7710748297049488,43.33341650561013,45.50158889071606,-0.0228897571210116
Йогурт термостатный Клубника 160 г БЗМЖ,0.6867524561795492,0.652620929212303,40.25109318888507,41.3231592732681,-0.002427824991323435
Йогурт термостатный Лесная ягода-Черная смородина 160 г БЗМЖ,0.683154118083471,0.6394500777904701,40.42444084234204,40.422379917469,0.0011883813031051682
Йогурт термостатный Манго-Маракуйя 160 г БЗМЖ,1.4368175977249251,0.8825535006221379,45.55164360846703,45.74361806041503,-0.03238389160582922
"Йогурт фруктовый с наполн.Вишня 300г мдж 3,5% БЗМЖ",0.221432735993345,0.33283117321463396,23.713771840258392,27.02734891980148,0.08045930576936322
"Йогурт фруктовый с наполн.Клубника 300г мдж 3,5% БЗМЖ",0.19767145040261253,0.31490063231881443,22.685837017899477,25.780986882589964,0.1163123930347062
"Йогурт фруктовый с наполн.Малина 300г мдж 3,5% БЗМЖ",0.25415566765722836,0.33890467074182173,23.49033997089971,27.253583938821503,0.08407077548721953
"Йогурт фруктовый с наполн.Черника 300г мдж 3,5% БЗМЖ",0.24210722694252543,0.3481047023671452,24.682433404761262,28.014140333355968,0.07121228895829856
Йогуртово-клубничный мусс 0.95,0.8926074765254906,0.5876168857581706,35.840017413311834,38.25270707288483,0.33639035145996443
Йогуртово-клубничный мусс 2.0,0.03414847576325682,0.118956625471888,11.895662547188799,11.895662547188799,0.0
К торжеству 2.0,0.016098626935922712,0.0693138136343548,6.931381363435481,6.931381363435481,0.0
КОФЕ (КОФЕЙНЯ) Верле,0.7866627680409396,0.730866297492368,268.5702603108438,73.97967005200745,-0.07118870331446647
КОФЕ АМЕРИКАНО 250  мл К,6.209995817468847,1.8962709785490295,47.455585112635255,31.919999652589297,0.5058072634872377
КОФЕ АМЕРИКАНО 350  мл К,2.4484229430325866,1.1589788791046245,53.79458486552669,43.67793536924145,0.1556334536215206
КОФЕ АМЕРИКАНО 450  мл К,1.1354148784265377,0.8195310641957788,47.987950717107296,43.85567227846822,0.022715157306089417
КОФЕ КАПУЧИНО 250  мл  на кокосовом напитке,0.15613413129448037,0.19740521424607063,14.345526041882248,17.907473006607834,-0.008121458626370703
КОФЕ КАПУЧИНО 250  мл  на овсяно-ванильном  напитке,0.06841329137194736,0.17542575950148484,14.609183401402582,16.419851089338984,-0.07397883668645355
КОФЕ КАПУЧИНО 250  мл К,14.736906900866732,2.9083711282894087,33.801714792364464,24.672356417166526,0.6491290447544201
КОФЕ КАПУЧИНО 350  мл К,22.19815884697486,3.383595430543727,30.76123780255111,22.699957750103632,0.7117877538877
КОФЕ КАПУЧИНО 350  мл на кокосовом напитке,0.24825083884807742,0.34238434445846583,23.77642844040778,27.922606732535076,-0.007278849288116396
КОФЕ КАПУЧИНО 350  мл на овсяно-ванильном напитке,0.23305740724500515,0.3130759922399329,22.096873789998305,26.138891804937792,0.019675683192969196
КОФЕ КАПУЧИНО 450  мл К,13.020355904415018,2.741538420794072,47.27241369292791,28.203524954015563,0.6315886084025778
КОФЕ КАПУЧИНО 450  мл К на кокосовом напитке,0.09334646818652502,0.21728699882581096,17.54171312139529,19.73524117775714,-0.027964870445091883
КОФЕ КАПУЧИНО 450  мл К на овсяно-ванильном  напитке,0.10820262461835034,0.221610899074104,17.196983907823643,19.907419747334767,-0.07780557642888675
КОФЕ ЛАТТЕ  350  мл  на овсяно-ванильном напитке,0.29310576052855547,0.37353105499354183,26.384338363478715,30.059303833799817,0.027572350361226405
КОФЕ ЛАТТЕ  350  мл К,6.7989712428509215,1.8913781854314042,52.956209415473765,36.587527473002915,0.39150387405491216
КОФЕ ЛАТТЕ 450 мл К,4.729937365845656,1.6210348674262947,56.953893387446584,40.98077410086972,0.28588670356277457
КОФЕ ЛАТТЕ 450 мл К на кокосовом напитке,0.02546447524129836,0.09195199460903161,8.16883655867596,8.990861695105314,-0.14649358295706127
КОФЕ ЛАТТЕ 450 мл К на овсяно-ванильном напитке,0.09286141449896046,0.19106668433236465,14.730772666164786,17.39562349891678,-0.04708279803221771
КОФЕ РАФ КЛАССИЧЕСКИЙ  350  мл К,2.6015756827435053,1.1780952295285618,56.66542639084406,46.76525845911203,0.11302674577624061
КОФЕ РАФ КЛАССИЧЕСКИЙ  450  мл К,3.47294892007177,1.3452839056554244,58.10743489184613,46.17922491226519,0.11031015453976334
КОФЕ РАФ МЯТА  350  мл К,0.9777974384872088,0.7536386592408125,47.139899222038686,45.016000451296854,-0.017222683248907078
КОФЕ РАФ МЯТА  450  мл К,1.3914647478465412,0.8116271007393122,47.21462828604778,46.03966594837034,0.07265251363591829
КОШ ТЕЛЕ 120  г (нет цены),0.20365315492155592,0.39917328697861115,29.106202164404227,30.240400528682663,0.06409395716196731
Кальмар в рассоле 310 г,0.12485300805719417,0.27383339537132473,21.627055081385397,23.960422094990914,-0.019632899133752435
Капкейк Брауни 100г (нет цены),4.4438644230661835,1.439560807100754,65.90693587740317,53.30393464716256,0.060211741430024945
Капкейк Соленая карамель 100г (нет цены),3.210642027946569,1.2869382866127979,59.53327675616046,49.9805300804595,0.03623384177741751
Капуста тушеная 200г (нет цены),0.2940461810062579,0.3722270544536534,26.119705387697064,30.0472441546925,-0.08372192654933652
"Каравай Свадебный 1,5",0.004644019954058257,0.05539107462184582,5.539107462184583,5.539107462184583,0.0
Карамель Авокадо на палочке 40г,0.6665416596575856,0.5912023800173258,35.83466584906609,39.59428783602274,0.06869415198865392
Карамель Ананас  на палочке 40г,0.6900856534285871,0.6500987359482906,43.650294486211116,41.58289211921498,0.11662727807681328
Карамель в виде сердца с куклой BARBIE 20г,0.0951094436764911,0.23249244610175587,19.35994741321704,21.227571165812492,-0.10377012266664676
Карамель леденцовая Радужная спираль Клубничный Пломбир 20г,2.70817261944128,1.0204070927325095,49.62907897224109,50.1406933497871,-0.04350721543699243
Карамель леденцовая Фруктовый набор ассорти 20г,0.7846480982316938,0.6521377682278386,39.19106530055023,42.24074180566682,0.030676170663584412
Карамель леденцовая Целая Москва в леденце 20г,19.35348250627243,1.973667801428657,55.91682996572492,62.51436475113393,-0.08791043009252042
Карамель леденцовая фигурная на палочке Петушок Смельчак 50г,5.41075053058892,1.1845339969938238,48.80790627348091,53.40112281529533,-0.042782897236970374
Карамель леденцовая фигурная на палочке Петушок Супер Тоха 70г,1.10955889872241,0.6184754991714431,28.563511917521815,40.58745463312595,-0.09711989761565665
Карамель леденцовая фигурная на палочке Петушок Тоха 9г,8.391775136415037,1.527253773792565,52.15586122843614,54.30235640151343,-0.021538009948763426
Карамель на палочке (авокадо/ананс/лапка) 40 г,0.7067341820368169,0.6392087819419872,42.895356285320254,40.521270998108115,0.022325188900221282
Карамель на палочке (тюльпан/сердечко/единорог) 40 г,8.762474075099622,1.9087128659775665,48.55788142556949,61.351484977850355,-0.4367619434879946
Карамель на палочке малина с игрушками HAPPY BOX  МИНИ ЩЕНКИ 20г,1.0397485024682214,0.8768597555390656,46.5228248872364,47.82871393849449,-0.29072227892606795
Карамель с игрушкой HAPPY BOX Подводный мир пакет 18г,2.515065758367247,0.8184359841325142,38.85661496266249,47.90844785165936,-0.04146504444251198
Карбонад Гурме с/к вес,0.01872158038793601,0.11128897783316857,44.28948499360883,38.80414687167984,-0.5927342507528608
Карбонад к/в вес,0.005499451535162542,0.04337415926985357,11.594788816599367,11.999105884130769,-0.4793545323771624
Карбонад с/к вес,0.017473432172771548,0.10122556400851099,37.77621629593735,34.505377925732645,-0.35218153776963734
"Каринка под можжевеловой ягодкой в/к, вес",0.034469240228420225,0.10690603726120373,22.38400878298601,27.215144870938236,-0.044128453318936334
Картофель жаренный с грибами 250гр ПОСТНЫЙ,0.9871503764235809,0.7534324697471183,42.22374358174094,36.37260198779192,0.07425132163147441
Картофель жареный с грибами 250г (нет цены),0.5751142406782029,0.5633223890523545,35.113730732741566,33.34609544390375,0.20013280291622215
Картофельная запеканка с мясом 250г,0.4120599903276472,0.5050955714851115,33.13303399167906,30.856747639817723,0.1437840560253617
"Картошка Новогодняя уп. 0,24",4.6544866854587275,1.469703040101904,58.731361110737666,51.12010574267492,0.38832207829700505
"Картошка Новогодняя уп. 0,4",4.285485187292767,1.224059638399924,53.147644961563,52.31024095726171,0.3607951215182915
Картошка глазированная  0.08,13.654536496387042,2.7434092513734067,62.735154948882744,40.070861758975546,0.21751023534762626
Картошка глазированная  в уп.0.400,4.264142842497237,1.4638401884583632,53.472300645217786,37.771734623523486,0.5694696319183488
"Картошка глазированная  в уп.0.49(0,035х14)",3.4733264466813307,1.3173556740315848,55.965118156772064,44.10277691323132,0.34355447698914254
"Картошка глазированная в уп. 0,08",2.812580561823104,1.4310415682714153,53.9131252818969,39.02840640740224,0.29685485954422397
"Картошка глазированная в уп. 0,24",2.9254551225930077,1.323991278045575,54.62667705808333,41.43694507417072,0.1404165072239919
"Картошка медовая в уп. 0,24",3.16472053552901,1.2176779875429324,55.2505622575281,47.5655463883958,0.09964544525039543
Каша Гречневая с говядиной 325г,0.9380112315115786,0.44197871552758206,20.267874906646092,33.148403664568654,-0.05526263545052568
Каша манная на молоке 300г БЗМЖ,0.3588972303344407,0.37729028084986155,23.40671559248834,29.3447996216559,-0.03446848743456421
Каша овсяная на молоке 300г БЗМЖ,0.34452495991430504,0.41641903788966433,27.61177687435391,30.204385371593368,0.15637394302112084
Каша перловая с грибами(постная)  250г,0.4148617104392615,0.5480720139522713,38.27985549550027,34.87730997878091,0.21814523801831487
Каша перловая с овощами(постная) 250г,0.4444044655181871,0.507395650927697,35.843589184795704,31.410206962190767,0.04931196616995426
Каша пшённая на молоке 300г БЗМЖ,0.3177286120738687,0.3836962138304831,24.85446980443651,28.99358608267936,0.11276239588081471
Каша рисовая на молоке 300г БЗМЖ,0.3080805965882798,0.40190573617123043,27.66062406000583,29.694946112014474,0.19101037383232433
"Квас Хлебный Лидский 1,5 л",0.011143738141859707,0.08340255545546067,8.340255545546068,8.340255545546068,0.0
"Квас брожения ""Квас Лидский Темный"" 0,45 л ж/б",1.1988722113856345,0.8489136598910774,41.359801209741036,46.08388439408706,-0.166557596523488
"Квас живой традиц. ""Натуральн. хозяйство"" 0,5л",1.1147811091130253,0.7731216595722867,45.129704625934586,44.942027329810266,0.03316871337288485
"Квас живой традиц. ""Натуральн. хозяйство"" 1л",0.5654297970142429,0.598492255853755,40.12527474400388,40.59625779596242,0.0064847133735571605
Кебаб из говядины в лаваше 230г,0.9276266876112457,0.7492921706145226,43.243414246810225,37.71774777755536,0.1771519861092673
"Кедровый орех 50г ТМ ""Seven Nuts""",0.3557975063901316,0.3843295927601332,24.071376816699775,29.89230165912147,-0.025533989006849778
"Кекс ""Добрынинский"" 0,5 кг",1.6638877907599725,0.9881344423675571,50.555554850927955,44.45080091823193,0.03861740453338813
"Кекс (не эклер) маково - лимонный 0,195",0.21481604588607012,0.39583168806843116,28.702250968477085,30.786909071989086,-0.05259862484174338
"Кекс (не эклер) с апельсин. нач. 0,195",0.2847118789822195,0.39982288615344636,27.22353078592378,30.843479788980144,-0.007548348437077745
"Кекс (не эклер) черн. смор. 0,195",0.197220662129735,0.37658716702497663,27.70211497275919,29.81315072281065,-0.01709512898334764
"Кекс Добрынинский 0,5",2.062617449136028,1.0386135686981623,52.68261306721005,42.807721412559395,0.16630463521234418
"Кекс французский с апельсин. нач. 0,4",0.25858503803682176,0.4854227589915495,36.09421114557959,34.67305421368211,-0.0774376584867571
"Кекс французский с апельсин. нач. 0,45",0.2596532001183636,0.2942734696701186,20.491251133989856,25.22344025743874,0.04617191793254216
"Кекс французский с апельсин. нач. 0,5",0.10052300879823381,0.24415252088629194,20.20533130857794,22.19568371693563,-0.11692231998037572
"Кекс французский с лимоном и маком 0,45",0.2120247466504387,0.26330121910081755,18.93942526790698,22.793239862458833,0.09600602315326312
"Кекс французский с лимоном и маком 0,5",0.01765031303104804,0.12684965566279172,12.684965566279171,12.684965566279171,0.0
"Кекс французский черн. смор. 0,056",0.7158569915863519,0.756843780004524,42.756681073078035,40.75312661562822,-0.03167625258033069
"Кекс французский черн. смор. 0,4",0.0862474005812541,0.21969571944251237,18.569077141767785,20.400316805376146,-0.21465089151932815
"Кекс французский черн. смор. 0,45",0.22515364064046048,0.2255867069040807,15.648608949311885,20.119895480634227,0.21913275586795733
