Номенклатура,RMSE,MAE,MAPE,wMAPE,R2
Kinder Сюрприз Мейн Крафт 20гр,3.0050886199402793,0.9719542398229298,41.37074883595789,51.573082113053424,-0.10584643825782747
Kinder Сюрприз Принцессы  Дисней 20гр,0.5298920554447121,0.5768041364973343,35.6897821186139,38.45360909982229,-0.013706540850753512
N Натуральный молочный шоколад с фундуком 80гр  70% какао 80 гр,0.1184718412576462,0.2759898449988637,22.272062735428168,23.656272428474033,0.14700274294494753
N Натуральный темный шоколад с миндалем  70% какао 80 гр,0.3805849394779398,0.35001150470095155,22.69643669706794,29.16762539174596,-0.05718038743872156
Nemoloko напиток кокосовый на рисовой основе 1л,0.0784645870443054,0.2200756514134397,19.2109774925824,20.54039413192104,-0.18300454312952796
Nemoloko напиток овсяный ванильный 1л,0.07306980911555701,0.20964231334538957,18.313650544734106,19.731041256036665,-0.24705807557217296
PUMPKIN SPICE молочный с начинкой из тыквенного крема 100г,0.0696340715027382,0.1702228390655384,13.864058686752434,15.88746497945025,-0.049867539579745435
STRACCIATELLA белый с какао-крупкой и горьким шоколадным основанием 100г,0.1550150520497999,0.3080759920593069,23.03222961089851,25.672999338275577,0.031155924688750836
"TRILOGIA белый с грильяжем и фундуком, молочный с джандуей и фундуком 100г",0.1493956739760379,0.28237016378808066,20.601497875017518,23.844591608771253,0.005864731698623338
"WHITE белый шоколад, 100г",0.24607906148405498,0.3131232562474534,21.337377335276678,26.093604687287787,-0.02532942285022899
YOGHURT-STRAWBERRY молочный шоколад с начинкой клубничный йогурт 100г,0.7382190826778746,0.4585389704457308,25.718221262854307,33.626191166020256,0.04973926591465094
"АО Кешью жареный с морской солью, 113 гр.",0.16496687384653808,0.1966868790088704,13.77548252259053,17.82474841017888,-0.020126036065724495
"АО Кешью жареный с прованскими травами, 113 гр.",0.3201795205358044,0.3018465960680095,18.62358551165903,25.15388300566746,-0.0005610016743886614
"АО Миндаль очищенный жареный с чесноком и базиликом, 113 гр.",0.10621620821945317,0.22474237363112484,17.201216575874998,19.97709987832221,0.028880381993571014
"АШТАУ лечебно-столовая минеральная вода 0,5 л",0.42920489064876594,0.3413350395924344,20.71300333494242,27.30680316739475,0.01896024994567791
"Абрикосовый аромат 0,4кг",0.5873399583855731,0.5112090341420918,32.187874567553614,35.27408640254123,0.2693097359455716
"Абрикосовый аромат 0,8кг",0.6379795920146657,0.5038932235617187,31.561088475257133,34.85528922216729,0.3881046499361386
Аджика острая 240 г.,0.07210312563370873,0.16508402933570926,13.38570572619239,15.476627750222743,-0.15880023339888982
Айран «Турецкий» 2% 500г БЗМЖ,0.20082649607505895,0.284677503542018,20.251427055237375,24.28131647858389,0.05115121798244604
"Айран «Турецкий» с укропом, петрушкой, чесноком 1,5% 500г БЗМЖ",0.1965658484312644,0.30864010516944346,22.243286957204692,25.808698449513805,0.010968947652531313
Айс-Латте манго 450 мл,2.251742568682877,1.096289346181652,46.96471076114345,50.938696893288885,-0.1517252297154863
Айс-американо  350 мл М,0.22206512163643574,0.4420666822892278,33.0591523768214,33.155001171692085,0.0007069526360391487
Айс-матча 350 мл,0.8009828691538722,0.5790839021221316,33.448490829675364,39.812018270896544,-0.009572157996026176
"Аква Минерале 0,5л без газа",2.7764811043374125,1.0286615421490413,41.80200105351821,48.15011473889129,-0.07937096746932348
"Аква Минерале 0,5л газир.",5.720891135877623,1.220746003773427,41.51821559070088,55.95085850628207,-0.13109122130913775
Альтернативное молоко Кокос 1 л,0.127669539769703,0.2877924273525689,22.699454017085323,24.763534446616394,0.06032473147998185
Альтернативное молоко Кокос-Банан 1 л,0.0491665074754754,0.13902200291784805,11.973053201373284,13.346112280113411,-0.2313003611249489
Альтернативное молоко Миндаль 1 л,0.06123215559527111,0.17012185359387685,14.47798987299141,16.067063950532816,-0.10600581043958401
"Апельсиновая карамель 0,48",0.19796420572800974,0.30557032743760215,21.78215882301743,24.661518274176046,0.36110695803226944
"Апельсиновый сок VI NATURE 0,75 л",0.15586964514985482,0.29526727658508145,21.673381327273344,24.728634414000574,0.0032780098608284902
"Арахис жареный солёный 100г. ТМ ""Seven Nuts""",0.9253497762329724,0.6354805805262846,35.62480999232106,41.88394735286876,-0.06314093143706256
"Ассорти 1,025 (порц) 0.128",1.8575904760539395,0.9870316869706901,47.99259889031614,49.3515843485345,-0.16099404753371216
"Ассорти 4 вкуса 0,88",0.7725051631331074,0.6305656474780003,38.052898160241426,39.662411099862524,0.18368336740654534
"Ассорти 4 вкуса 0,88 (порц) 0.110",2.1621756275220387,0.8857705073510808,46.22317883060008,48.80776264995751,-0.041100417743438644
"Ассорти рыбное филе-ломтики х/к (тунец, масляная, кета) 150г",0.1435366152045514,0.3088238964554812,24.200739891068963,26.307220809170623,0.0009096125893726104
БАУРСАК Бахетле 250 г,0.46413523010142504,0.454498606469519,30.3825191043041,34.31313982617561,0.07158666301398797
БЕЛЕВСКАЯ пастила БЕЗ САХАРА Брусника 180 г,0.005751393829816395,0.061670124898130486,6.1670124898130485,6.1670124898130485,0.0
БЕЛЕВСКАЯ пастила БЕЗ САХАРА Вишня 180 г,0.030355194435275543,0.09538398978981344,8.3095944456009,9.287388479534467,-0.15434058838589504
БЕЛЕВСКАЯ пастила БЕЗ САХАРА Классическая 100 г,0.11891423222839026,0.24207090349473875,18.481891312590626,21.359197367182833,-0.02906547120722336
